pid, tgid, active partition, task partition, time, 10240:cf2cf7b8
3,3,0,0,4294916467,
384,384,0,0,4294916467,
3,3,0,0,4294916468,
385,385,0,0,4294916468,
3,3,0,0,4294916469,
384,384,0,0,4294916469,
3,3,0,0,4294916470,
385,385,0,0,4294916470,
3,3,0,0,4294916471,
384,384,0,0,4294916471,
3,3,0,0,4294916472,
385,385,0,0,4294916472,
3,3,0,0,4294916473,
384,384,0,0,4294916473,
3,3,0,0,4294916474,
385,385,0,0,4294916474,
3,3,0,0,4294916475,
384,384,0,0,4294916475,
3,3,0,0,4294916476,
385,385,0,0,4294916476,
3,3,0,0,4294916477,
384,384,0,0,4294916477,
3,3,0,0,4294916478,
385,385,0,0,4294916478,
3,3,0,0,4294916479,
384,384,0,0,4294916479,
3,3,0,0,4294916480,
385,385,0,0,4294916480,
3,3,0,0,4294916481,
384,384,0,0,4294916481,
3,3,0,0,4294916482,
385,385,0,0,4294916482,
3,3,0,0,4294916483,
384,384,0,0,4294916483,
3,3,0,0,4294916484,
385,385,0,0,4294916484,
3,3,0,0,4294916485,
384,384,0,0,4294916485,
3,3,0,0,4294916486,
385,385,0,0,4294916486,
3,3,0,0,4294916487,
384,384,0,0,4294916487,
3,3,0,0,4294916488,
385,385,0,0,4294916488,
3,3,0,0,4294916489,
384,384,0,0,4294916489,
3,3,0,0,4294916490,
385,385,0,0,4294916490,
3,3,0,0,4294916491,
384,384,0,0,4294916491,
3,3,0,0,4294916492,
385,385,0,0,4294916492,
3,3,0,0,4294916493,
384,384,0,0,4294916493,
3,3,0,0,4294916494,
385,385,0,0,4294916494,
3,3,0,0,4294916495,
384,384,0,0,4294916495,
3,3,0,0,4294916496,
385,385,0,0,4294916496,
3,3,0,0,4294916497,
384,384,0,0,4294916497,
3,3,0,0,4294916498,
385,385,0,0,4294916498,
3,3,0,0,4294916499,
384,384,0,0,4294916499,
3,3,0,0,4294916500,
385,385,0,0,4294916500,
3,3,0,0,4294916501,
384,384,0,0,4294916501,
3,3,0,0,4294916502,
385,385,0,0,4294916502,
3,3,0,0,4294916503,
384,384,0,0,4294916503,
3,3,0,0,4294916504,
385,385,0,0,4294916504,
3,3,0,0,4294916505,
384,384,0,0,4294916505,
3,3,0,0,4294916506,
385,385,0,0,4294916506,
3,3,0,0,4294916507,
384,384,0,0,4294916507,
3,3,0,0,4294916508,
385,385,0,0,4294916508,
3,3,0,0,4294916509,
384,384,0,0,4294916509,
3,3,0,0,4294916510,
385,385,0,0,4294916510,
3,3,0,0,4294916511,
384,384,0,0,4294916511,
3,3,0,0,4294916512,
385,385,0,0,4294916512,
3,3,0,0,4294916513,
384,384,0,0,4294916513,
3,3,0,0,4294916514,
385,385,0,0,4294916514,
3,3,0,0,4294916515,
384,384,0,0,4294916515,
3,3,0,0,4294916516,
385,385,0,0,4294916516,
3,3,0,0,4294916517,
384,384,0,0,4294916517,
3,3,0,0,4294916518,
385,385,0,0,4294916518,
3,3,0,0,4294916519,
384,384,0,0,4294916519,
3,3,0,0,4294916520,
385,385,0,0,4294916520,
3,3,0,0,4294916521,
384,384,0,0,4294916521,
3,3,0,0,4294916522,
385,385,0,0,4294916522,
3,3,0,0,4294916523,
384,384,0,0,4294916523,
3,3,0,0,4294916524,
385,385,0,0,4294916524,
3,3,0,0,4294916525,
384,384,0,0,4294916525,
3,3,0,0,4294916526,
385,385,0,0,4294916526,
3,3,0,0,4294916527,
384,384,0,0,4294916527,
3,3,0,0,4294916528,
385,385,0,0,4294916528,
3,3,0,0,4294916529,
384,384,0,0,4294916529,
3,3,0,0,4294916530,
385,385,0,0,4294916530,
3,3,0,0,4294916531,
384,384,0,0,4294916531,
3,3,0,0,4294916532,
385,385,0,0,4294916532,
3,3,0,0,4294916533,
384,384,0,0,4294916533,
3,3,0,0,4294916534,
385,385,0,0,4294916534,
3,3,0,0,4294916535,
384,384,0,0,4294916535,
3,3,0,0,4294916536,
385,385,0,0,4294916536,
3,3,0,0,4294916537,
384,384,0,0,4294916537,
3,3,0,0,4294916538,
385,385,0,0,4294916538,
3,3,0,0,4294916539,
384,384,0,0,4294916539,
3,3,0,0,4294916540,
385,385,0,0,4294916540,
3,3,0,0,4294916541,
384,384,0,0,4294916541,
3,3,0,0,4294916542,
385,385,0,0,4294916542,
3,3,0,0,4294916543,
384,384,0,0,4294916543,
3,3,0,0,4294916544,
385,385,0,0,4294916544,
3,3,0,0,4294916545,
384,384,0,0,4294916545,
3,3,0,0,4294916546,
385,385,0,0,4294916546,
3,3,0,0,4294916547,
384,384,0,0,4294916547,
3,3,0,0,4294916548,
385,385,0,0,4294916548,
3,3,0,0,4294916549,
384,384,0,0,4294916549,
3,3,0,0,4294916550,
385,385,0,0,4294916550,
3,3,0,0,4294916551,
384,384,0,0,4294916551,
3,3,0,0,4294916552,
385,385,0,0,4294916552,
3,3,0,0,4294916553,
384,384,0,0,4294916553,
3,3,0,0,4294916554,
385,385,0,0,4294916554,
3,3,0,0,4294916555,
384,384,0,0,4294916555,
3,3,0,0,4294916556,
385,385,0,0,4294916556,
3,3,0,0,4294916557,
384,384,0,0,4294916557,
3,3,0,0,4294916558,
385,385,0,0,4294916558,
3,3,0,0,4294916559,
384,384,0,0,4294916559,
3,3,0,0,4294916560,
385,385,0,0,4294916560,
3,3,0,0,4294916561,
384,384,0,0,4294916561,
3,3,0,0,4294916562,
385,385,0,0,4294916562,
3,3,0,0,4294916563,
384,384,0,0,4294916563,
3,3,0,0,4294916564,
385,385,0,0,4294916564,
3,3,0,0,4294916565,
384,384,0,0,4294916565,
3,3,0,0,4294916566,
385,385,0,0,4294916566,
3,3,0,0,4294916567,
384,384,0,0,4294916567,
3,3,0,0,4294916568,
385,385,0,0,4294916568,
3,3,0,0,4294916569,
384,384,0,0,4294916569,
3,3,0,0,4294916570,
385,385,0,0,4294916570,
3,3,0,0,4294916571,
384,384,0,0,4294916571,
3,3,0,0,4294916572,
385,385,0,0,4294916572,
3,3,0,0,4294916573,
384,384,0,0,4294916573,
3,3,0,0,4294916574,
385,385,0,0,4294916574,
3,3,0,0,4294916575,
384,384,0,0,4294916575,
3,3,0,0,4294916576,
385,385,0,0,4294916576,
3,3,0,0,4294916577,
384,384,0,0,4294916577,
3,3,0,0,4294916578,
385,385,0,0,4294916578,
3,3,0,0,4294916579,
384,384,0,0,4294916579,
3,3,0,0,4294916580,
385,385,0,0,4294916580,
3,3,0,0,4294916581,
384,384,0,0,4294916581,
3,3,0,0,4294916582,
385,385,0,0,4294916582,
3,3,0,0,4294916583,
384,384,0,0,4294916583,
3,3,0,0,4294916584,
385,385,0,0,4294916584,
3,3,0,0,4294916585,
384,384,0,0,4294916585,
3,3,0,0,4294916586,
385,385,0,0,4294916586,
3,3,0,0,4294916587,
384,384,0,0,4294916587,
3,3,0,0,4294916588,
385,385,0,0,4294916588,
3,3,0,0,4294916589,
384,384,0,0,4294916589,
3,3,0,0,4294916590,
385,385,0,0,4294916590,
3,3,0,0,4294916591,
384,384,0,0,4294916591,
3,3,0,0,4294916592,
385,385,0,0,4294916592,
3,3,0,0,4294916593,
384,384,0,0,4294916593,
3,3,0,0,4294916594,
385,385,0,0,4294916594,
3,3,0,0,4294916595,
384,384,0,0,4294916595,
3,3,0,0,4294916596,
385,385,0,0,4294916596,
3,3,0,0,4294916597,
384,384,0,0,4294916597,
3,3,0,0,4294916598,
385,385,0,0,4294916598,
3,3,0,0,4294916599,
384,384,0,0,4294916599,
3,3,0,0,4294916600,
385,385,0,0,4294916600,
3,3,0,0,4294916601,
384,384,0,0,4294916601,
3,3,0,0,4294916602,
385,385,0,0,4294916602,
3,3,0,0,4294916603,
384,384,0,0,4294916603,
3,3,0,0,4294916604,
385,385,0,0,4294916604,
3,3,0,0,4294916605,
384,384,0,0,4294916605,
3,3,0,0,4294916606,
385,385,0,0,4294916606,
3,3,0,0,4294916607,
384,384,0,0,4294916607,
3,3,0,0,4294916608,
385,385,0,0,4294916608,
3,3,0,0,4294916609,
384,384,0,0,4294916609,
3,3,0,0,4294916610,
385,385,0,0,4294916610,
3,3,0,0,4294916611,
384,384,0,0,4294916611,
3,3,0,0,4294916612,
1,1,0,0,4294916612,
385,385,0,0,4294916612,
3,3,0,0,4294916613,
384,384,0,0,4294916613,
3,3,0,0,4294916614,
385,385,0,0,4294916614,
3,3,0,0,4294916615,
384,384,0,0,4294916615,
3,3,0,0,4294916616,
385,385,0,0,4294916616,
3,3,0,0,4294916617,
384,384,0,0,4294916617,
3,3,0,0,4294916618,
385,385,0,0,4294916618,
3,3,0,0,4294916619,
384,384,0,0,4294916619,
3,3,0,0,4294916620,
385,385,0,0,4294916620,
3,3,0,0,4294916621,
384,384,0,0,4294916621,
3,3,0,0,4294916622,
385,385,0,0,4294916622,
3,3,0,0,4294916623,
384,384,0,0,4294916623,
3,3,0,0,4294916624,
385,385,0,0,4294916624,
3,3,0,0,4294916625,
384,384,0,0,4294916625,
3,3,0,0,4294916626,
385,385,0,0,4294916626,
3,3,0,0,4294916627,
384,384,0,0,4294916627,
3,3,0,0,4294916628,
385,385,0,0,4294916628,
3,3,0,0,4294916629,
384,384,0,0,4294916629,
3,3,0,0,4294916630,
385,385,0,0,4294916630,
3,3,0,0,4294916631,
384,384,0,0,4294916631,
3,3,0,0,4294916632,
385,385,0,0,4294916632,
3,3,0,0,4294916633,
384,384,0,0,4294916633,
3,3,0,0,4294916634,
385,385,0,0,4294916634,
3,3,0,0,4294916635,
384,384,0,0,4294916635,
3,3,0,0,4294916636,
385,385,0,0,4294916636,
3,3,0,0,4294916637,
384,384,0,0,4294916637,
3,3,0,0,4294916638,
385,385,0,0,4294916638,
3,3,0,0,4294916639,
384,384,0,0,4294916639,
3,3,0,0,4294916640,
385,385,0,0,4294916640,
3,3,0,0,4294916641,
384,384,0,0,4294916641,
3,3,0,0,4294916642,
385,385,0,0,4294916642,
3,3,0,0,4294916643,
384,384,0,0,4294916643,
3,3,0,0,4294916644,
385,385,0,0,4294916644,
3,3,0,0,4294916645,
385,385,0,0,4294916645,
3,3,0,0,4294916646,
384,384,0,0,4294916646,
3,3,0,0,4294916647,
385,385,0,0,4294916647,
3,3,0,0,4294916648,
384,384,0,0,4294916648,
3,3,0,0,4294916649,
385,385,0,0,4294916649,
3,3,0,0,4294916650,
384,384,0,0,4294916650,
3,3,0,0,4294916651,
385,385,0,0,4294916651,
3,3,0,0,4294916652,
384,384,0,0,4294916652,
3,3,0,0,4294916653,
385,385,0,0,4294916653,
3,3,0,0,4294916654,
384,384,0,0,4294916654,
3,3,0,0,4294916655,
385,385,0,0,4294916655,
3,3,0,0,4294916656,
384,384,0,0,4294916656,
3,3,0,0,4294916657,
385,385,0,0,4294916657,
3,3,0,0,4294916658,
384,384,0,0,4294916658,
3,3,0,0,4294916659,
385,385,0,0,4294916659,
3,3,0,0,4294916660,
384,384,0,0,4294916660,
3,3,0,0,4294916661,
385,385,0,0,4294916661,
3,3,0,0,4294916662,
384,384,0,0,4294916662,
3,3,0,0,4294916663,
385,385,0,0,4294916663,
3,3,0,0,4294916664,
384,384,0,0,4294916664,
3,3,0,0,4294916665,
385,385,0,0,4294916665,
3,3,0,0,4294916666,
384,384,0,0,4294916666,
3,3,0,0,4294916667,
385,385,0,0,4294916667,
3,3,0,0,4294916668,
384,384,0,0,4294916668,
3,3,0,0,4294916669,
385,385,0,0,4294916669,
3,3,0,0,4294916670,
384,384,0,0,4294916670,
3,3,0,0,4294916671,
385,385,0,0,4294916671,
3,3,0,0,4294916672,
384,384,0,0,4294916672,
3,3,0,0,4294916673,
385,385,0,0,4294916673,
3,3,0,0,4294916674,
384,384,0,0,4294916674,
3,3,0,0,4294916675,
385,385,0,0,4294916675,
3,3,0,0,4294916676,
384,384,0,0,4294916676,
3,3,0,0,4294916677,
385,385,0,0,4294916677,
3,3,0,0,4294916678,
384,384,0,0,4294916678,
3,3,0,0,4294916679,
385,385,0,0,4294916679,
3,3,0,0,4294916680,
384,384,0,0,4294916680,
3,3,0,0,4294916681,
385,385,0,0,4294916681,
3,3,0,0,4294916682,
384,384,0,0,4294916682,
3,3,0,0,4294916683,
385,385,0,0,4294916683,
3,3,0,0,4294916684,
384,384,0,0,4294916684,
3,3,0,0,4294916685,
385,385,0,0,4294916685,
3,3,0,0,4294916686,
384,384,0,0,4294916686,
3,3,0,0,4294916687,
385,385,0,0,4294916687,
3,3,0,0,4294916688,
384,384,0,0,4294916688,
3,3,0,0,4294916689,
385,385,0,0,4294916689,
3,3,0,0,4294916690,
384,384,0,0,4294916690,
3,3,0,0,4294916691,
385,385,0,0,4294916691,
3,3,0,0,4294916692,
384,384,0,0,4294916692,
3,3,0,0,4294916693,
385,385,0,0,4294916693,
3,3,0,0,4294916694,
384,384,0,0,4294916694,
3,3,0,0,4294916695,
385,385,0,0,4294916695,
3,3,0,0,4294916696,
384,384,0,0,4294916696,
3,3,0,0,4294916697,
385,385,0,0,4294916697,
3,3,0,0,4294916698,
384,384,0,0,4294916698,
3,3,0,0,4294916699,
385,385,0,0,4294916699,
3,3,0,0,4294916700,
384,384,0,0,4294916700,
3,3,0,0,4294916701,
385,385,0,0,4294916701,
3,3,0,0,4294916702,
384,384,0,0,4294916702,
3,3,0,0,4294916703,
385,385,0,0,4294916703,
3,3,0,0,4294916704,
384,384,0,0,4294916704,
3,3,0,0,4294916705,
385,385,0,0,4294916705,
3,3,0,0,4294916706,
384,384,0,0,4294916706,
3,3,0,0,4294916707,
385,385,0,0,4294916707,
3,3,0,0,4294916708,
384,384,0,0,4294916708,
3,3,0,0,4294916709,
385,385,0,0,4294916709,
3,3,0,0,4294916710,
384,384,0,0,4294916710,
3,3,0,0,4294916711,
385,385,0,0,4294916711,
3,3,0,0,4294916712,
384,384,0,0,4294916712,
3,3,0,0,4294916713,
385,385,0,0,4294916713,
3,3,0,0,4294916714,
384,384,0,0,4294916714,
3,3,0,0,4294916715,
385,385,0,0,4294916715,
3,3,0,0,4294916716,
384,384,0,0,4294916716,
3,3,0,0,4294916717,
385,385,0,0,4294916717,
3,3,0,0,4294916718,
384,384,0,0,4294916718,
3,3,0,0,4294916719,
385,385,0,0,4294916719,
3,3,0,0,4294916720,
384,384,0,0,4294916720,
3,3,0,0,4294916721,
385,385,0,0,4294916721,
3,3,0,0,4294916722,
384,384,0,0,4294916722,
3,3,0,0,4294916723,
385,385,0,0,4294916723,
3,3,0,0,4294916724,
384,384,0,0,4294916724,
3,3,0,0,4294916725,
385,385,0,0,4294916725,
3,3,0,0,4294916726,
384,384,0,0,4294916726,
3,3,0,0,4294916727,
385,385,0,0,4294916727,
3,3,0,0,4294916728,
384,384,0,0,4294916728,
3,3,0,0,4294916729,
385,385,0,0,4294916729,
3,3,0,0,4294916730,
384,384,0,0,4294916730,
3,3,0,0,4294916731,
385,385,0,0,4294916731,
3,3,0,0,4294916732,
384,384,0,0,4294916732,
3,3,0,0,4294916733,
385,385,0,0,4294916733,
3,3,0,0,4294916734,
384,384,0,0,4294916734,
3,3,0,0,4294916735,
385,385,0,0,4294916735,
3,3,0,0,4294916736,
384,384,0,0,4294916736,
3,3,0,0,4294916737,
385,385,0,0,4294916737,
3,3,0,0,4294916738,
384,384,0,0,4294916738,
3,3,0,0,4294916739,
385,385,0,0,4294916739,
3,3,0,0,4294916740,
384,384,0,0,4294916740,
3,3,0,0,4294916741,
385,385,0,0,4294916741,
3,3,0,0,4294916742,
384,384,0,0,4294916742,
3,3,0,0,4294916743,
385,385,0,0,4294916743,
3,3,0,0,4294916744,
384,384,0,0,4294916744,
3,3,0,0,4294916745,
385,385,0,0,4294916745,
3,3,0,0,4294916746,
384,384,0,0,4294916746,
3,3,0,0,4294916747,
385,385,0,0,4294916747,
3,3,0,0,4294916748,
384,384,0,0,4294916748,
3,3,0,0,4294916749,
385,385,0,0,4294916749,
3,3,0,0,4294916750,
384,384,0,0,4294916750,
3,3,0,0,4294916751,
385,385,0,0,4294916751,
3,3,0,0,4294916752,
384,384,0,0,4294916752,
3,3,0,0,4294916753,
385,385,0,0,4294916753,
3,3,0,0,4294916754,
384,384,0,0,4294916754,
3,3,0,0,4294916755,
385,385,0,0,4294916755,
3,3,0,0,4294916756,
384,384,0,0,4294916756,
3,3,0,0,4294916757,
385,385,0,0,4294916757,
3,3,0,0,4294916758,
384,384,0,0,4294916758,
3,3,0,0,4294916759,
385,385,0,0,4294916759,
3,3,0,0,4294916760,
384,384,0,0,4294916760,
3,3,0,0,4294916761,
385,385,0,0,4294916761,
3,3,0,0,4294916762,
384,384,0,0,4294916762,
3,3,0,0,4294916763,
385,385,0,0,4294916763,
3,3,0,0,4294916764,
384,384,0,0,4294916764,
3,3,0,0,4294916765,
385,385,0,0,4294916765,
3,3,0,0,4294916766,
384,384,0,0,4294916766,
3,3,0,0,4294916767,
385,385,0,0,4294916767,
3,3,0,0,4294916768,
384,384,0,0,4294916768,
3,3,0,0,4294916769,
385,385,0,0,4294916769,
3,3,0,0,4294916770,
384,384,0,0,4294916770,
3,3,0,0,4294916771,
385,385,0,0,4294916771,
3,3,0,0,4294916772,
384,384,0,0,4294916772,
3,3,0,0,4294916773,
385,385,0,0,4294916773,
3,3,0,0,4294916774,
384,384,0,0,4294916774,
3,3,0,0,4294916775,
385,385,0,0,4294916775,
3,3,0,0,4294916776,
384,384,0,0,4294916776,
3,3,0,0,4294916777,
385,385,0,0,4294916777,
3,3,0,0,4294916778,
384,384,0,0,4294916778,
3,3,0,0,4294916779,
385,385,0,0,4294916779,
3,3,0,0,4294916780,
384,384,0,0,4294916780,
3,3,0,0,4294916781,
385,385,0,0,4294916781,
3,3,0,0,4294916782,
384,384,0,0,4294916782,
3,3,0,0,4294916783,
385,385,0,0,4294916783,
3,3,0,0,4294916784,
384,384,0,0,4294916784,
3,3,0,0,4294916785,
385,385,0,0,4294916785,
3,3,0,0,4294916786,
384,384,0,0,4294916786,
3,3,0,0,4294916787,
385,385,0,0,4294916787,
3,3,0,0,4294916788,
384,384,0,0,4294916788,
3,3,0,0,4294916789,
385,385,0,0,4294916789,
3,3,0,0,4294916790,
384,384,0,0,4294916790,
3,3,0,0,4294916791,
385,385,0,0,4294916791,
3,3,0,0,4294916792,
384,384,0,0,4294916792,
3,3,0,0,4294916793,
385,385,0,0,4294916793,
3,3,0,0,4294916794,
384,384,0,0,4294916794,
3,3,0,0,4294916795,
385,385,0,0,4294916795,
3,3,0,0,4294916796,
384,384,0,0,4294916796,
3,3,0,0,4294916797,
385,385,0,0,4294916797,
3,3,0,0,4294916798,
384,384,0,0,4294916798,
3,3,0,0,4294916799,
385,385,0,0,4294916799,
3,3,0,0,4294916800,
384,384,0,0,4294916800,
3,3,0,0,4294916801,
385,385,0,0,4294916801,
3,3,0,0,4294916802,
384,384,0,0,4294916802,
3,3,0,0,4294916803,
385,385,0,0,4294916803,
3,3,0,0,4294916804,
384,384,0,0,4294916804,
3,3,0,0,4294916805,
385,385,0,0,4294916805,
3,3,0,0,4294916806,
384,384,0,0,4294916806,
3,3,0,0,4294916807,
385,385,0,0,4294916807,
3,3,0,0,4294916808,
384,384,0,0,4294916808,
3,3,0,0,4294916809,
385,385,0,0,4294916809,
3,3,0,0,4294916810,
384,384,0,0,4294916810,
3,3,0,0,4294916811,
385,385,0,0,4294916811,
3,3,0,0,4294916812,
384,384,0,0,4294916812,
3,3,0,0,4294916813,
385,385,0,0,4294916813,
3,3,0,0,4294916814,
384,384,0,0,4294916814,
3,3,0,0,4294916815,
385,385,0,0,4294916815,
3,3,0,0,4294916816,
384,384,0,0,4294916816,
3,3,0,0,4294916817,
385,385,0,0,4294916817,
3,3,0,0,4294916818,
384,384,0,0,4294916818,
3,3,0,0,4294916819,
385,385,0,0,4294916819,
3,3,0,0,4294916820,
384,384,0,0,4294916820,
3,3,0,0,4294916821,
385,385,0,0,4294916821,
3,3,0,0,4294916822,
384,384,0,0,4294916822,
3,3,0,0,4294916823,
385,385,0,0,4294916823,
3,3,0,0,4294916824,
384,384,0,0,4294916824,
3,3,0,0,4294916825,
385,385,0,0,4294916825,
3,3,0,0,4294916826,
384,384,0,0,4294916826,
3,3,0,0,4294916827,
385,385,0,0,4294916827,
3,3,0,0,4294916828,
384,384,0,0,4294916828,
3,3,0,0,4294916829,
385,385,0,0,4294916829,
3,3,0,0,4294916830,
384,384,0,0,4294916830,
3,3,0,0,4294916831,
385,385,0,0,4294916831,
3,3,0,0,4294916832,
384,384,0,0,4294916832,
3,3,0,0,4294916833,
385,385,0,0,4294916833,
3,3,0,0,4294916834,
384,384,0,0,4294916834,
3,3,0,0,4294916835,
385,385,0,0,4294916835,
3,3,0,0,4294916836,
384,384,0,0,4294916836,
3,3,0,0,4294916837,
385,385,0,0,4294916837,
3,3,0,0,4294916838,
384,384,0,0,4294916838,
3,3,0,0,4294916839,
385,385,0,0,4294916839,
3,3,0,0,4294916840,
384,384,0,0,4294916840,
3,3,0,0,4294916841,
385,385,0,0,4294916841,
3,3,0,0,4294916842,
384,384,0,0,4294916842,
3,3,0,0,4294916843,
385,385,0,0,4294916843,
3,3,0,0,4294916844,
384,384,0,0,4294916844,
3,3,0,0,4294916845,
4,4,0,0,4294916845,
58,58,0,0,4294916845,
4,4,0,0,4294916845,
385,385,0,0,4294916845,
3,3,0,0,4294916846,
384,384,0,0,4294916846,
3,3,0,0,4294916847,
385,385,0,0,4294916847,
3,3,0,0,4294916848,
4,4,0,0,4294916848,
384,384,0,0,4294916848,
3,3,0,0,4294916849,
385,385,0,0,4294916849,
3,3,0,0,4294916850,
384,384,0,0,4294916850,
3,3,0,0,4294916851,
385,385,0,0,4294916851,
3,3,0,0,4294916852,
384,384,0,0,4294916852,
3,3,0,0,4294916853,
385,385,0,0,4294916853,
3,3,0,0,4294916854,
384,384,0,0,4294916854,
3,3,0,0,4294916855,
385,385,0,0,4294916855,
3,3,0,0,4294916856,
384,384,0,0,4294916856,
3,3,0,0,4294916857,
385,385,0,0,4294916857,
3,3,0,0,4294916858,
384,384,0,0,4294916858,
3,3,0,0,4294916859,
385,385,0,0,4294916859,
3,3,0,0,4294916860,
384,384,0,0,4294916860,
3,3,0,0,4294916861,
385,385,0,0,4294916861,
3,3,0,0,4294916862,
384,384,0,0,4294916862,
3,3,0,0,4294916863,
385,385,0,0,4294916863,
3,3,0,0,4294916864,
384,384,0,0,4294916864,
3,3,0,0,4294916865,
385,385,0,0,4294916865,
3,3,0,0,4294916866,
384,384,0,0,4294916866,
3,3,0,0,4294916867,
385,385,0,0,4294916867,
3,3,0,0,4294916868,
384,384,0,0,4294916868,
3,3,0,0,4294916869,
385,385,0,0,4294916869,
3,3,0,0,4294916870,
384,384,0,0,4294916870,
3,3,0,0,4294916871,
385,385,0,0,4294916871,
3,3,0,0,4294916872,
384,384,0,0,4294916872,
3,3,0,0,4294916873,
385,385,0,0,4294916873,
3,3,0,0,4294916874,
384,384,0,0,4294916874,
3,3,0,0,4294916875,
385,385,0,0,4294916875,
3,3,0,0,4294916876,
384,384,0,0,4294916876,
3,3,0,0,4294916877,
385,385,0,0,4294916877,
3,3,0,0,4294916878,
384,384,0,0,4294916878,
3,3,0,0,4294916879,
385,385,0,0,4294916879,
3,3,0,0,4294916880,
384,384,0,0,4294916880,
3,3,0,0,4294916881,
385,385,0,0,4294916881,
3,3,0,0,4294916882,
384,384,0,0,4294916882,
3,3,0,0,4294916883,
385,385,0,0,4294916883,
3,3,0,0,4294916884,
384,384,0,0,4294916884,
3,3,0,0,4294916885,
385,385,0,0,4294916885,
3,3,0,0,4294916886,
384,384,0,0,4294916886,
3,3,0,0,4294916887,
385,385,0,0,4294916887,
3,3,0,0,4294916888,
384,384,0,0,4294916888,
3,3,0,0,4294916889,
385,385,0,0,4294916889,
3,3,0,0,4294916890,
384,384,0,0,4294916890,
3,3,0,0,4294916891,
385,385,0,0,4294916891,
3,3,0,0,4294916892,
384,384,0,0,4294916892,
3,3,0,0,4294916893,
385,385,0,0,4294916893,
3,3,0,0,4294916894,
384,384,0,0,4294916894,
3,3,0,0,4294916895,
385,385,0,0,4294916895,
3,3,0,0,4294916896,
384,384,0,0,4294916896,
3,3,0,0,4294916897,
385,385,0,0,4294916897,
3,3,0,0,4294916898,
384,384,0,0,4294916898,
3,3,0,0,4294916899,
385,385,0,0,4294916899,
3,3,0,0,4294916900,
384,384,0,0,4294916900,
3,3,0,0,4294916901,
385,385,0,0,4294916901,
3,3,0,0,4294916902,
384,384,0,0,4294916902,
3,3,0,0,4294916903,
385,385,0,0,4294916903,
3,3,0,0,4294916904,
384,384,0,0,4294916904,
3,3,0,0,4294916905,
385,385,0,0,4294916905,
3,3,0,0,4294916906,
384,384,0,0,4294916906,
3,3,0,0,4294916907,
385,385,0,0,4294916907,
3,3,0,0,4294916908,
384,384,0,0,4294916908,
3,3,0,0,4294916909,
385,385,0,0,4294916909,
3,3,0,0,4294916910,
384,384,0,0,4294916910,
3,3,0,0,4294916911,
385,385,0,0,4294916911,
3,3,0,0,4294916912,
384,384,0,0,4294916912,
3,3,0,0,4294916913,
385,385,0,0,4294916913,
3,3,0,0,4294916914,
384,384,0,0,4294916914,
3,3,0,0,4294916915,
385,385,0,0,4294916915,
3,3,0,0,4294916916,
384,384,0,0,4294916916,
3,3,0,0,4294916917,
385,385,0,0,4294916917,
3,3,0,0,4294916918,
384,384,0,0,4294916918,
3,3,0,0,4294916919,
385,385,0,0,4294916919,
3,3,0,0,4294916920,
384,384,0,0,4294916920,
3,3,0,0,4294916921,
385,385,0,0,4294916921,
3,3,0,0,4294916922,
384,384,0,0,4294916922,
3,3,0,0,4294916923,
385,385,0,0,4294916923,
3,3,0,0,4294916924,
384,384,0,0,4294916924,
3,3,0,0,4294916925,
385,385,0,0,4294916925,
3,3,0,0,4294916926,
384,384,0,0,4294916926,
3,3,0,0,4294916927,
385,385,0,0,4294916927,
3,3,0,0,4294916928,
384,384,0,0,4294916928,
3,3,0,0,4294916929,
385,385,0,0,4294916929,
3,3,0,0,4294916930,
384,384,0,0,4294916930,
3,3,0,0,4294916931,
385,385,0,0,4294916931,
3,3,0,0,4294916932,
384,384,0,0,4294916932,
3,3,0,0,4294916933,
385,385,0,0,4294916933,
3,3,0,0,4294916934,
384,384,0,0,4294916934,
3,3,0,0,4294916935,
385,385,0,0,4294916935,
3,3,0,0,4294916936,
384,384,0,0,4294916936,
3,3,0,0,4294916937,
385,385,0,0,4294916937,
3,3,0,0,4294916938,
384,384,0,0,4294916938,
3,3,0,0,4294916939,
385,385,0,0,4294916939,
3,3,0,0,4294916940,
384,384,0,0,4294916940,
3,3,0,0,4294916941,
385,385,0,0,4294916941,
3,3,0,0,4294916942,
384,384,0,0,4294916942,
3,3,0,0,4294916943,
385,385,0,0,4294916943,
3,3,0,0,4294916944,
384,384,0,0,4294916944,
3,3,0,0,4294916945,
385,385,0,0,4294916945,
3,3,0,0,4294916946,
384,384,0,0,4294916946,
3,3,0,0,4294916947,
385,385,0,0,4294916947,
3,3,0,0,4294916948,
384,384,0,0,4294916948,
3,3,0,0,4294916949,
385,385,0,0,4294916949,
3,3,0,0,4294916950,
384,384,0,0,4294916950,
3,3,0,0,4294916951,
385,385,0,0,4294916951,
3,3,0,0,4294916952,
384,384,0,0,4294916952,
3,3,0,0,4294916953,
385,385,0,0,4294916953,
3,3,0,0,4294916954,
384,384,0,0,4294916954,
3,3,0,0,4294916955,
385,385,0,0,4294916955,
3,3,0,0,4294916956,
384,384,0,0,4294916956,
3,3,0,0,4294916957,
385,385,0,0,4294916957,
3,3,0,0,4294916958,
384,384,0,0,4294916958,
3,3,0,0,4294916959,
385,385,0,0,4294916959,
3,3,0,0,4294916960,
384,384,0,0,4294916960,
3,3,0,0,4294916961,
385,385,0,0,4294916961,
3,3,0,0,4294916962,
384,384,0,0,4294916962,
